user_id,first_name,last_name,email,phone_number,date_of_birth,gender,country,city,preferred_currency,kyc_status,user_tier,is_active,registration_date,created_at,updated_at
9fdf8131-299c-4d8b-ac4f-e734e2697946,Aisha,Mohamed,,+201010954835,1987-04-07,F,EG,Suez,EGP,verified,basic,True,2026-02-11 08:24:34,2026-02-11 08:24:34,2026-03-20 00:00:55
438b54a9-4509-4536-a1e7-bcfbc40727d8,Kamran,Qureshi,kamranqureshi@hotmail.ae,+971509094465,2007-10-22,M,AE,Ajman,AED,verified,silver,True,2025-02-12 19:51:12,2025-02-12 19:51:12,2025-06-18 11:55:58
d1d8ad5b-daa7-4eb9-9d29-1021513bd481,Rania,Al-Kaabi,rania117@hotmail.ae,+201123459168,1978-02-14,F,EG,New Cairo,EGP,verified,basic,True,2023-06-29 14:40:56,2023-06-29 14:40:56,2024-06-08 02:52:34
4570f247-dede-4782-8d0b-5511c312cb5c,Tarek,Ahmed,tarek982@hotmail.com,+1-584-290-2770x384,1994-12-17,M,EG,Mansoura,EGP,verified,platinum,True,2025-10-08 09:07:32,2025-10-08 09:07:32,2026-01-16 12:59:28
69dd140c-b770-4e71-ad34-3896e7d49702,Jana,Elgohary,janaelgohary@stc.com.sa,+201241094351,1979-07-31,F,EG,6th of October City,EGP,verified,basic,True,2025-07-22 19:53:20,2025-07-22 19:53:20,2026-02-24 23:12:28
fe9580d8-1934-438d-bc5a-79a205de3f88,Jessica,Miller,jessica40@mobily.com.sa,+96555639031,1968-03-07,F,KW,Salmiya,KWD,pending,basic,True,2024-08-31 04:26:12,2024-08-31 04:26:12,2025-10-03 20:47:38
96a79c85-910c-43d1-806f-72d5aee529c9,Shweta,Patel,shweta.patel@yahoo.ae,+96597326357,1995-05-14,F,KW,Ahmadi,KWD,verified,basic,True,2024-09-20 13:58:21,2024-09-20 13:58:21,2025-11-10 15:14:52
fcd97628-655d-48f7-825b-e61431deca73,Fatma,Al-Khalifa,fatma536@gmail.com,+201011305024,1976-09-09,F,EG,Shubra El Kheima,EGP,verified,silver,True,2024-03-20 21:51:22,2024-03-20 21:51:22,2026-01-27 18:57:19
c16c5929-b0fb-44f9-8ee8-dcb9a527082d,Sadia,Siddiqui,sadia803@yahoo.ae,+971544845464,1999-04-25,F,AE,Al Ain,AED,verified,silver,True,2025-04-24 21:22:09,2025-04-24 21:22:09,2025-08-09 14:03:59
51949374-970c-42f9-9eb7-f208a3cf1b15,Rashed,Al-Thani,rashed.althani@yahoo.com,+201175874779,1972-02-11,M,EG,Cairo,EGP,pending,silver,True,2026-02-20 06:08:56,2026-02-20 06:08:56,2026-03-14 10:49:15
a2e2f376-a685-4a5c-82d9-bbee7a3dd51e,Essam,Al-Ghamdi,essam394@gmail.com,+966599694039,1978-07-21,M,SA,Jeddah,SAR,pending,silver,True,2024-03-24 10:46:41,2024-03-24 10:46:41,2025-03-25 13:17:32
38111f02-d454-41ce-a378-684e158c24cf,Miguel,Flores,,+966536756203,1989-08-18,M,SA,Riyadh,SAR,rejected,basic,True,2025-07-31 18:10:02,2025-07-31 18:10:02,2025-12-26 16:15:27
b4f09571-d866-4531-b0e4-8a76de63cd0b,Eman,Al-Nahyan,,+201036315159,1966-12-15,F,EG,Aswan,EGP,verified,platinum,True,2024-11-29 23:05:21,2024-11-29 23:05:21,2025-04-05 20:00:09
2a5fb326-46ca-48d0-9419-2971f20a9495,Waleed,Al-Maktoum,waleed302@yahoo.com,+966584614941,1999-05-29,M,SA,Yanbu,SAR,verified,silver,True,2025-09-03 04:15:23,2025-09-03 04:15:23,2025-11-09 23:04:34
e9303c61-73ec-4dc3-a00e-82461c2347c3,Emma,White,emmawhite@yahoo.com,001-371-369-4722x56996,1983-08-08,F,QA,Doha,QAR,verified,basic,True,2023-11-28 17:22:06,2023-11-28 17:22:06,2024-11-17 05:56:59
e0762e98-7fd2-418b-b65c-9ea54d276e5a,Heba,Al-Anazi,heba276@outlook.com,+201252074850,1971-07-30,F,EG,Tanta,EGP,pending,basic,True,2024-02-12 04:15:50,2024-02-12 04:15:50,2024-12-16 13:43:48
8c8ed2e1-a577-4142-833b-095c55485904,Dina,Ali,dina7@etisalat.ae,+201223825676,1977-01-20,F,EG,Sharm El Sheikh,EGP,pending,gold,True,2024-03-12 08:35:58,2024-03-12 08:35:58,2025-10-06 06:20:01
a0a217db-46e8-43e5-b9f0-3044e07d35a5,Zayed,Naguib,zayed.naguib@mobily.com.sa,+201148141360,1996-12-01,M,EG,Suez,EGP,verified,basic,True,2026-03-09 18:51:20,2026-03-09 18:51:20,2026-03-11 22:25:16
791322f5-120a-49c5-9531-ca3f0b40cfeb,Hossam,Al-Zahrani,hossamalzahrani@hotmail.ae,+201189299984,1969-06-29,M,EG,Zagazig,EGP,verified,basic,True,2025-06-12 00:13:59,2025-06-12 00:13:59,2025-10-23 13:28:22
b13f5077-9182-4d54-904a-0d4be56abae7,Nisha,Verma,nisha.verma@mobily.com.sa,+971569977469,1971-05-01,F,AE,Fujairah,AED,pending,basic,True,2024-04-13 06:23:32,2024-04-13 06:23:32,2025-10-20 13:48:07
4611c007-e320-4718-b9f6-e5dd6beb7c7a,Heba,Al-Harbi,heba738@stc.com.sa,+971527347794,1972-08-18,F,AE,Sharjah,AED,verified,silver,True,2023-07-06 10:06:39,2023-07-06 10:06:39,2024-02-03 15:49:26
a489c008-4591-4963-a010-3b65979c9161,Sadia,Sheikh,sadiasheikh@stc.com.sa,+966512851472,1990-01-19,F,SA,Khobar,SAR,rejected,basic,True,2023-10-02 07:23:20,2023-10-02 07:23:20,2023-10-15 01:15:34
22c5a6fa-81d3-44a1-b02b-9000eee8f92b,Divine,Bautista,divine.bautista@hotmail.com,+966562513254,1978-05-09,F,SA,Makkah,SAR,verified,basic,True,2023-06-17 02:51:02,2023-06-17 02:51:02,2025-02-15 17:23:41
c90bdeb2-df87-4b20-b0ec-7a17e5314f57,Nisha,Verma,nisha602@hotmail.ae,+966568887754,1981-06-16,F,SA,Tabuk,SAR,verified,gold,True,2026-02-12 15:36:02,2026-02-12 15:36:02,2026-02-28 07:59:47
51891721-6adf-4208-8cb8-f8c22c971250,Hussein,Hassan,hussein56@etisalat.ae,,2003-01-12,M,EG,6th of October City,EGP,verified,platinum,True,2023-11-23 11:03:09,2023-11-23 11:03:09,2024-01-27 23:51:26
be99be04-bdbf-44c7-8282-ba6d5de68f77,Rajesh,Joshi,rajeshjoshi@outlook.sa,+966589739692,1960-10-28,M,SA,Jubail,SAR,pending,basic,True,2024-04-02 16:37:01,2024-04-02 16:37:01,2024-05-05 07:25:48
ca00e9a2-74ae-4f29-92b6-e1b6a8b46878,Rose,Torres,rose767@etisalat.ae,427.319.5005,1993-06-01,F,QA,Al Rayyan,QAR,verified,silver,True,2023-10-03 12:46:38,2023-10-03 12:46:38,2024-09-28 23:30:58
960a90c1-6f55-4e96-a446-a7ea2cb7c535,Fatma,Elsayed,fatmaelsayed@hotmail.com,+201252512063,1983-11-17,F,EG,New Cairo,EGP,verified,basic,True,2025-07-13 13:13:57,2025-07-13 13:13:57,2025-11-16 06:09:24
ed7039d9-15fd-4681-a7d7-c35e371f49dc,Saif,Al-Shehri,saif755@hotmail.com,+966535619177,2002-05-23,M,SA,Buraidah,SAR,verified,silver,True,2023-04-20 03:30:59,2023-04-20 03:30:59,2024-11-05 17:13:24
2fd5fa0e-4b90-4fb0-905c-028e75883f68,Sultan,Ali,sultanali@mobily.com.sa,+966575006173,1995-10-28,M,SA,Riyadh,SAR,verified,basic,True,2023-08-18 14:17:04,2023-08-18 14:17:04,2023-11-30 04:17:21
e45ca8b9-6768-49e3-b514-94781593825c,Suresh,Sharma,sureshsharma@hotmail.ae,+971533997061,1975-03-29,M,AE,Sharjah,AED,verified,silver,True,2024-10-11 04:15:27,2024-10-11 04:15:27,2026-01-24 20:03:06
5e788538-b141-47db-bfd7-68449430ca4b,Carlo,Castillo,carlo255@yahoo.com,+966531219548,1995-07-27,M,SA,Madinah,SAR,verified,platinum,True,2024-02-20 10:55:38,2024-02-20 10:55:38,2024-05-05 21:21:40
5db73cdd-3374-467b-b35b-1c122494d773,Amanda,Johnson,amanda126@stc.com.sa,+966544875838,2005-06-27,F,SA,Taif,SAR,rejected,basic,True,2026-03-17 10:34:03,2026-03-17 10:34:03,2026-03-20 00:45:53
a2c3c15f-475b-4ee4-a4d4-7c6193ca64ed,Munira,Abdelfattah,,+201223972387,1997-08-30,F,EG,Giza,EGP,verified,basic,True,2024-10-24 16:57:16,2024-10-24 16:57:16,2025-05-10 01:31:08
2c4a1ac0-2dc2-47ec-bda3-488a2da5a7e5,Bilal,Elsharawy,bilal.elsharawy@yahoo.com,+201158319528,1995-01-04,M,EG,Hurghada,EGP,verified,basic,True,2025-07-29 03:38:53,2025-07-29 03:38:53,2026-03-02 04:57:18
e094e635-1a3e-40b1-8f36-15da724aa5a5,Latifa,Al-Khalifa,latifa714@outlook.sa,+971542581875,1982-04-25,F,AE,Al Ain,AED,pending,basic,True,2023-07-19 23:52:21,2023-07-19 23:52:21,2025-08-07 14:00:47
6dce394f-0841-4119-aa7e-2d57d68bd09b,Abdulrahman,Al-Falasi,abdulrahman519@gmail.com,+201033206579,1995-11-26,M,EG,Giza,EGP,verified,basic,True,2024-07-07 12:44:17,2024-07-07 12:44:17,2024-08-08 12:25:51
15d4c209-3889-4b26-9153-1d33d3e53950,Mahira,Javed,mahira.javed@hotmail.ae,+966513509536,1970-04-16,F,SA,Taif,SAR,verified,basic,True,2024-11-23 14:59:40,2024-11-23 14:59:40,2025-03-06 07:10:36
38cc5e55-9abd-418d-91f7-b73f14dcc16f,Ritu,Agarwal,ritu.agarwal@outlook.sa,516-586-2278x376,1965-02-03,F,SA,Makkah,SAR,verified,silver,True,2024-04-01 11:45:04,2024-04-01 11:45:04,2024-10-25 07:08:34
a2c523b5-d80a-4abf-b787-c74eac8885fe,Mariam,Al-Suwaidi,mariam73@gmail.com,+971542503148,1976-02-09,F,AE,Fujairah,AED,verified,basic,True,2023-05-30 18:44:45,2023-05-30 18:44:45,2024-04-04 23:33:00
71bc57e1-340f-4a03-99cc-1beaefc6a190,Rohit,Desai,rohitdesai@mobily.com.sa,+966563617098,1974-06-10,M,SA,Abha,SAR,verified,basic,True,2024-08-18 14:51:02,2024-08-18 14:51:02,2026-03-16 09:41:32
3c45632b-5a33-453d-a355-db97788283fc,Ananya,Iyer,ananya332@yahoo.ae,+96569778944,1979-07-19,F,KW,Fintas,KWD,verified,basic,True,2023-06-23 10:39:17,2023-06-23 10:39:17,2024-04-30 05:08:45
d4084c5e-bd01-4e59-adec-3cdf8e4bd539,Miguel,Santos,miguel.santos@outlook.com,+97451139824,1993-03-14,M,QA,Al Rayyan,QAR,verified,basic,True,2024-07-24 02:38:26,2024-07-24 02:38:26,2025-10-30 21:30:38
cb339ca3-87a6-47de-8d9e-833e73cd69ca,Turki,Hussein,turki.hussein@mobily.com.sa,+966552476741,2002-10-07,M,SA,Madinah,SAR,verified,basic,True,2024-09-24 03:02:48,2024-09-24 03:02:48,2025-05-16 22:48:56
72ef8cc0-8f5c-4dca-85a5-16eac7c6eaed,Waqar,Sheikh,waqarsheikh@yahoo.ae,+966539409604,1999-03-16,M,SA,Yanbu,SAR,verified,basic,True,2024-03-29 10:53:24,2024-03-29 10:53:24,2024-07-26 02:20:26
bcc6c51c-6315-4c1c-a29a-e5abd248b6d9,Nagwa,Elsharawy,nagwaelsharawy@yahoo.ae,+966586240913,1998-08-28,F,SA,Yanbu,SAR,verified,basic,True,2026-01-04 11:40:57,2026-01-04 11:40:57,2026-01-19 19:57:39
e93fce16-bef3-4ed8-b5ec-65a691dd0b6c,Nisha,Kapoor,nisha.kapoor@hotmail.com,+971539941610,1998-10-21,F,AE,Ajman,AED,verified,basic,True,2025-10-17 20:09:44,2025-10-17 20:09:44,2026-02-13 17:58:33
a758e7c1-873a-4e06-9dd7-72a13ba01d8a,Waleed,Al-Shehri,waleedalshehri@outlook.com,972-989-7526,1971-05-13,M,SA,Najran,SAR,verified,basic,False,2023-10-21 16:26:08,2023-10-21 16:26:08,2024-08-16 21:41:03
7c5f75fc-1892-4a14-98c4-1e57d34ec036,Yasmin,Ali,yasmin949@outlook.com,+201140369856,1987-01-15,F,EG,Sharm El Sheikh,EGP,verified,basic,True,2024-07-20 03:15:13,2024-07-20 03:15:13,2025-11-07 02:31:50
e161664e-574c-4c30-8dc7-8cea5c0767bf,Zeina,Al-Jaber,zeinaaljaber@gmail.com,+201286763742,1980-01-13,F,EG,Mansoura,EGP,verified,silver,True,2024-01-10 23:43:24,2024-01-10 23:43:24,2025-11-23 19:28:46
a29270ba-6e9e-4d1a-8831-a3647d1aa190,Fares,Naguib,fares.naguib@hotmail.ae,,1980-12-10,M,SA,Yanbu,SAR,verified,basic,False,2024-11-29 09:35:32,2024-11-29 09:35:32,2025-07-09 11:25:35
44bcf1cc-3de4-4c9b-84a3-2d8790be8e7e,Lina,Al-Falasi,lina990@outlook.com,+201271920968,1990-11-25,F,EG,6th of October City,EGP,verified,basic,True,2024-08-05 13:05:14,2024-08-05 13:05:14,2024-08-24 21:28:57
9291a28b-954f-4f38-aef2-7a6761d89281,Maitha,Naguib,maithanaguib@outlook.sa,+201034008676,1986-02-13,F,EG,6th of October City,EGP,verified,basic,True,2025-07-23 23:58:17,2025-07-23 23:58:17,2025-08-10 01:12:20
15eb9529-2778-4206-a1eb-32a4477a4f07,Hamza,Akhtar,hamzaakhtar@mobily.com.sa,+97453426109,2002-08-01,M,QA,Mesaieed,QAR,verified,gold,True,2023-03-27 13:18:20,2023-03-27 13:18:20,2024-04-23 17:58:00
037265d8-5a6d-496d-be2e-c4e7d2918a96,Karan,Reddy,karan972@stc.com.sa,+966558694746,1979-02-22,M,SA,Al Hofuf,SAR,rejected,basic,True,2025-07-19 07:57:50,2025-07-19 07:57:50,2026-03-17 00:36:07
e35f758a-bdb8-4e3b-89b2-b623f6ae5863,Sneha,Singh,sneha632@gmail.com,+971511820721,1988-08-04,F,AE,Dubai,AED,verified,silver,True,2023-09-07 05:12:55,2023-09-07 05:12:55,2024-06-10 02:47:49
473dc7b5-f0c0-4c60-9492-60f3f3ce7d45,Samina,Hussain,saminahussain@etisalat.ae,3146556168,1969-05-17,F,SA,Al Hofuf,SAR,verified,silver,True,2025-03-22 10:54:50,2025-03-22 10:54:50,2025-05-08 20:15:10
eb4527e0-a26c-4f7b-86ca-ac8278208d07,Ashok,Agarwal,ashokagarwal@hotmail.ae,+201146831833,1981-10-03,M,EG,6th of October City,EGP,verified,silver,True,2025-10-22 20:57:42,2025-10-22 20:57:42,2025-12-12 07:03:54
2ede3ee7-0b49-4bbf-8700-7ead1b97fd61,Rashed,Al-Mutairi,rashed.almutairi@gmail.com,+966506936673,1963-04-25,M,SA,Najran,SAR,verified,basic,True,2024-12-24 06:09:44,2024-12-24 06:09:44,2025-09-09 12:30:03
f4589032-5d25-491b-957b-9379286d1f6d,Mariam,Al-Thani,mariamalthani@hotmail.com,+966514562439,1982-09-16,F,SA,Dammam,SAR,verified,basic,True,2024-01-17 11:00:53,2024-01-17 11:00:53,2025-06-25 10:12:49
2f985969-c941-4635-a19c-55245be99a27,Mark,Ramos,mark751@hotmail.com,+966578960796,1999-07-06,M,SA,Yanbu,SAR,verified,platinum,True,2024-02-08 14:10:38,2024-02-08 14:10:38,2025-07-25 00:41:54
1a644a25-6f3b-4944-8f0f-04df4d0a91b1,Layla,Al-Rashid,layla.alrashid@hotmail.com,+201054522609,1981-08-14,F,EG,Hurghada,EGP,verified,basic,True,2026-03-21 15:49:07,2026-03-21 15:49:07,2026-03-21 15:57:45
6cedd8f4-6268-46d9-9dc9-b2254ffcfc6b,Carlo,Santos,carlo827@etisalat.ae,,1988-05-19,M,QA,Al Rayyan,QAR,verified,basic,True,2024-05-16 19:44:49,2024-05-16 19:44:49,2024-07-23 05:46:29
af2d62ab-0ee7-4a16-9cbb-03c4dbd72f39,Raj,Menon,raj644@outlook.sa,+966504986975,1994-03-31,M,SA,Jeddah,SAR,verified,basic,True,2025-04-09 20:34:39,2025-04-09 20:34:39,2025-06-08 16:41:11
38aeb60d-2632-4acb-8181-90d7a39e585c,Sarah,Brown,sarah.brown@hotmail.com,001-252-318-2307x68104,1991-12-28,F,SA,Jubail,SAR,pending,basic,True,2024-08-20 19:31:56,2024-08-20 19:31:56,2024-09-25 15:38:23
9684bc22-5e18-4268-98e2-77c4a3670f6e,Alanoud,Al-Ketbi,alanoud.alketbi@etisalat.ae,+201123838227,1961-04-04,F,EG,Alexandria,EGP,verified,silver,True,2023-09-15 20:58:57,2023-09-15 20:58:57,2026-02-01 05:20:35
c4d228e7-fd2c-4035-ad49-b2ff591472dc,Elizabeth,Martin,elizabethmartin@hotmail.ae,+97476343290,1992-04-02,F,QA,Al Rayyan,QAR,verified,basic,True,2023-05-06 02:30:55,2023-05-06 02:30:55,2026-03-20 10:49:45
f4c7ed0b-c59a-4780-8e64-d535960115df,Mohamed,Al-Mutairi,mohamed869@yahoo.com,+971537435734,1992-02-01,M,AE,Ajman,AED,verified,basic,True,2026-03-11 07:15:48,2026-03-11 07:15:48,2026-03-12 11:35:35
3fb87b24-bf7f-4880-addb-5f3792d83def,Pallavi,Rao,pallavi342@yahoo.com,+971548808058,1964-08-31,F,AE,Ras Al Khaimah,AED,pending,basic,True,2023-05-08 01:55:06,2023-05-08 01:55:06,2025-05-15 11:40:04
74927e35-5c02-4247-8120-92034ead35a7,Hamza,Al-Mutairi,hamzaalmutairi@stc.com.sa,+201125151444,1988-05-09,M,EG,Zagazig,EGP,verified,basic,True,2025-09-24 10:21:57,2025-09-24 10:21:57,2025-11-09 18:12:26
648aa049-feba-4924-89d8-5f3c9c5128ec,Salma,Naguib,salmanaguib@hotmail.ae,+201093332410,2005-10-14,F,EG,Ismailia,EGP,verified,basic,True,2026-01-14 09:33:54,2026-01-14 09:33:54,2026-01-21 23:04:19
c710518c-4601-4823-92c0-023c9cddf356,Angel,Del Rosario,angel.delrosario@outlook.sa,+1-817-724-6191,2004-02-10,F,SA,Najran,SAR,verified,silver,True,2025-04-27 22:14:54,2025-04-27 22:14:54,2026-01-09 07:25:47
f397a27b-e0c0-486c-b3d0-6cbaa2097826,Manisha,Kapoor,manisha.kapoor@hotmail.ae,+201018252004,1966-04-18,F,EG,Hurghada,EGP,verified,gold,True,2024-09-06 20:42:18,2024-09-06 20:42:18,2025-12-03 11:31:23
26f0434f-6408-4835-aa27-5393da009369,Younis,Hussein,younis.hussein@gmail.com,+201211089747,2008-01-02,M,EG,Mansoura,EGP,verified,basic,True,2025-01-20 17:06:36,2025-01-20 17:06:36,2025-11-22 22:48:15
cae55843-fe50-4912-8d9a-5fd28647ceec,Reem,Elsharawy,reem.elsharawy@yahoo.com,+201293914843,2004-05-04,F,EG,Aswan,EGP,verified,silver,True,2023-07-11 12:28:27,2023-07-11 12:28:27,2023-08-04 22:06:12
18665970-011e-4628-9d3d-ab6152c12585,Nasser,Al-Falasi,nasser.alfalasi@hotmail.com,+201229326800,1984-05-25,M,EG,6th of October City,EGP,verified,basic,True,2024-11-08 16:47:38,2024-11-08 16:47:38,2025-05-03 00:54:34
484b4216-6e64-44f2-8ccc-79ea0376b928,Jasmine,Villanueva,jasmine.villanueva@stc.com.sa,+971511124654,1965-08-31,F,AE,Al Ain,AED,verified,silver,True,2026-02-26 17:11:37,2026-02-26 17:11:37,2026-03-02 03:57:56
e59f6465-e077-4e97-a2eb-f5103f28c6e3,Adam,Abdelaziz,adam.abdelaziz@yahoo.ae,+201280653292,1992-02-24,M,EG,Giza,EGP,verified,basic,True,2025-05-26 11:03:20,2025-05-26 11:03:20,2026-01-04 08:47:59
d4d99242-03aa-49f7-8537-d89103c3ac6e,Aya,Al-Maktoum,ayaalmaktoum@yahoo.com,+201054495054,1980-01-27,F,EG,Tanta,EGP,verified,basic,False,2026-01-04 14:58:06,2026-01-04 14:58:06,2026-03-17 05:11:18
2a6d8444-b734-4e0e-864f-968207ccb088,Jana,Al-Shehri,jana807@yahoo.ae,+201293794410,2001-04-23,F,EG,Sharm El Sheikh,EGP,verified,basic,True,2023-09-11 08:27:10,2023-09-11 08:27:10,2024-06-08 14:31:43
ae60344f-dcd2-405b-b59d-eee5e53386f6,Munira,Hassan,munirahassan@mobily.com.sa,+201289426041,2005-03-05,F,EG,Cairo,EGP,verified,silver,True,2024-03-25 16:54:47,2024-03-25 16:54:47,2025-03-02 14:33:22
c4c9eb8d-8636-4d69-a1b5-1317c201e867,Ghada,Farouk,ghadafarouk@outlook.sa,+201195573823,1970-02-04,F,EG,Ismailia,EGP,verified,gold,False,2024-05-03 00:57:54,2024-05-03 00:57:54,2025-06-19 01:07:22
131a5493-203d-40d4-99d9-fc07c954a0d6,Lama,Ibrahim,lamaibrahim@mobily.com.sa,+201268349054,2006-03-04,F,EG,Suez,EGP,verified,basic,True,2025-03-07 08:57:50,2025-03-07 08:57:50,2025-12-23 06:59:50
c9aee01d-73c4-4d82-ae21-e316fb17ab32,Aya,Mostafa,,+96566660743,1961-10-31,F,KW,Mangaf,KWD,pending,gold,True,2023-05-13 22:45:31,2023-05-13 22:45:31,2025-12-31 03:33:39
b7009bb3-3582-48dd-8edf-ed1b70dd5bec,Pradeep,Malhotra,pradeepmalhotra@yahoo.ae,+96593043299,1965-05-15,M,KW,Farwaniya,KWD,verified,basic,False,2026-01-11 01:59:18,2026-01-11 01:59:18,2026-03-14 02:27:17
f1d899e8-1a73-4535-a741-7cb3fd35fa8a,Ali,Al-Anazi,ali494@yahoo.com,+966525636946,1964-12-09,M,SA,Makkah,SAR,verified,silver,True,2025-02-03 11:24:36,2025-02-03 11:24:36,2026-02-20 09:46:06
aa120597-35e0-4d4a-b844-6cde512ca418,Rohit,Chopra,rohitchopra@gmail.com,+966577587312,1999-02-05,M,SA,Abha,SAR,verified,platinum,True,2023-07-09 10:45:05,2023-07-09 10:45:05,2024-08-01 17:39:37
dacd6a5f-99a6-4eb8-ba63-47b16003b09e,Younis,Al-Kharafi,younisalkharafi@mobily.com.sa,+201169845276,1987-09-15,M,EG,Ismailia,EGP,pending,silver,True,2025-01-27 10:59:52,2025-01-27 10:59:52,2025-03-22 21:45:02
196ba7b9-e40b-42d4-8fb0-162eb3028ff4,Faisal,Abdelaziz,faisalabdelaziz@outlook.sa,+201082494849,1991-07-01,M,EG,Luxor,EGP,pending,basic,True,2023-07-25 01:14:09,2023-07-25 01:14:09,2024-10-17 11:40:42
c84bcee4-1de4-4f4b-adc8-d0695f1c2695,Hassan,Elsharawy,hassanelsharawy@hotmail.com,+966564407796,1964-07-03,M,SA,Khobar,SAR,verified,silver,True,2024-11-14 23:53:38,2024-11-14 23:53:38,2026-01-08 20:30:51
a1c7be3a-d549-4579-bc3b-7fb7de8da950,Rashid,Al-Otaibi,rashid972@etisalat.ae,+966536162867,1976-01-27,M,SA,Dammam,SAR,verified,basic,True,2025-09-07 01:09:48,2025-09-07 01:09:48,2025-10-05 00:33:50
00a8c734-0adb-4d26-9f72-28780a60c1fd,Ana,Garcia,anagarcia@hotmail.ae,+971529202292,1994-01-18,F,AE,Al Ain,AED,verified,basic,True,2023-09-15 10:31:00,2023-09-15 10:31:00,2024-08-23 02:03:23
3ff51374-8dec-43be-92b7-93680294fc35,Ali,Baig,ali.baig@gmail.com,,1974-01-03,M,AE,Abu Dhabi,AED,verified,silver,True,2023-06-28 02:30:18,2023-06-28 02:30:18,2025-04-20 04:49:12
01f3a085-8873-4a8a-aee5-fc07f0fbd3ec,Priya,Agarwal,priya916@mobily.com.sa,+971556439759,1999-10-28,F,AE,Sharjah,AED,verified,silver,True,2024-04-03 13:19:08,2024-04-03 13:19:08,2024-05-05 04:00:04
1a00532d-c969-4456-82ef-e12f4113b719,Khaled,Abdelaziz,khaled465@yahoo.com,+971557310431,1976-07-01,M,AE,Abu Dhabi,AED,verified,basic,True,2024-12-21 03:13:51,2024-12-21 03:13:51,2025-05-05 17:03:31
341ffd04-15dc-4c12-9fbf-a4c87557b2db,Noura,Elgohary,noura.elgohary@etisalat.ae,+97472476750,2005-01-31,F,QA,Al Wakrah,QAR,pending,silver,True,2025-11-19 05:52:10,2025-11-19 05:52:10,2025-12-29 15:43:34
d7bd82e7-8154-441c-8b12-f644642c5346,Nour,Al-Subaie,nour.alsubaie@gmail.com,+201147101348,1963-10-15,F,EG,Sharm El Sheikh,EGP,verified,basic,True,2023-08-31 06:41:25,2023-08-31 06:41:25,2025-12-13 00:56:49
0072c93e-12f6-4cd6-9189-5fc61c5827ba,Imran,Siddiqui,imran.siddiqui@etisalat.ae,+971551487633,1982-05-31,M,AE,Abu Dhabi,AED,verified,gold,True,2023-09-09 03:38:26,2023-09-09 03:38:26,2024-08-27 23:58:17
7fe6b8da-c6e1-42c6-8248-6bcde6fe38bc,Cherry,Reyes,cherryreyes@outlook.com,+971537922203,1985-08-20,F,AE,Sharjah,AED,verified,basic,False,2024-11-12 18:18:36,2024-11-12 18:18:36,2025-02-26 17:04:34
40485e51-b8ea-47e4-ba7e-6d6ccbe0d275,Meera,Al-Mansouri,meeraalmansouri@stc.com.sa,+201071436848,2001-10-31,F,EG,Alexandria,EGP,verified,basic,True,2025-12-07 03:55:27,2025-12-07 03:55:27,2026-01-09 03:52:51
37f532d7-b8dd-4811-b118-f22f5a91aa44,Farhan,Chaudhry,,+966504853765,1960-07-25,M,SA,Dammam,SAR,verified,silver,True,2025-08-29 06:42:18,2025-08-29 06:42:18,2026-02-07 12:37:15
bac7537a-f24d-4a31-892f-de77b25b792e,Ali,Chaudhry,ali.chaudhry@yahoo.com,+971508896240,2004-04-16,M,AE,Fujairah,AED,verified,platinum,True,2024-03-27 10:28:54,2024-03-27 10:28:54,2024-06-05 21:48:08
dc4271b1-e899-4014-b091-ac9801cc293f,Ibrahim,Elgohary,ibrahimelgohary@yahoo.com,+201112138110,1965-01-11,M,EG,Alexandria,EGP,verified,silver,True,2025-11-20 13:12:58,2025-11-20 13:12:58,2026-02-03 06:53:00
dd907165-f961-4749-922c-63e8ec116272,Hamad,Hussein,,+201054681905,2002-05-08,M,EG,Mansoura,EGP,verified,basic,True,2025-03-13 23:12:08,2025-03-13 23:12:08,2025-03-29 20:10:43
d46e0f57-9760-4b06-9c5d-46a1468646c8,Mahmoud,Al-Mazrouei,mahmoud974@etisalat.ae,+201159066128,1994-06-27,M,EG,Shubra El Kheima,EGP,verified,gold,False,2024-05-10 09:24:46,2024-05-10 09:24:46,2025-10-20 17:45:29
074b5e32-555a-45d4-a124-6915a809f31e,Maryam,Mirza,maryam.mirza@yahoo.com,+966575649727,1991-05-18,F,SA,Jubail,SAR,verified,basic,True,2024-01-08 15:55:12,2024-01-08 15:55:12,2024-05-23 07:01:34
83b2330c-d3eb-431a-aecf-a22499f787e4,Mariam,Al-Falasi,mariamalfalasi@gmail.com,+971553999964,2006-08-28,F,AE,Ras Al Khaimah,AED,verified,basic,True,2024-12-28 03:12:06,2024-12-28 03:12:06,2026-02-21 16:16:50
11e22469-4fb0-4fec-8284-e7cddb71e9a7,Lulwa,Abdelrahman,lulwaabdelrahman@mobily.com.sa,+201127720413,1980-11-29,F,EG,Luxor,EGP,verified,silver,True,2025-03-02 13:19:54,2025-03-02 13:19:54,2025-10-08 20:30:01
90dff709-a4be-4cfa-b3b1-dbfd4d302409,Amit,Sinha,amit.sinha@outlook.sa,+97464804769,2005-07-25,M,QA,Mesaieed,QAR,verified,silver,True,2026-03-02 09:15:19,2026-03-02 09:15:19,2026-03-21 16:03:36
